id,signalId,symbol,side,status,entryPrice,stopLoss,initialStop,currentStop,tpLadder,depositAtEntryUsd,riskUsd,positionSizeUsd,positionUnits,leverage,marginUsd,closes,realizedR,realizedPnlUsd,feesPaidUsd,slipPaidUsd,netPnlUsd,feesRoundTripPct,feeTakerPct,feeMakerPct,slipTakerPct,autoTrailingSL,lastPriceCheck,lastPriceCheckAt,openedAt,closedAt,expiresAt
11,144,MUSDT,SELL,EXPIRED,3.4228,3.6242,3.6242,3.6242,"[3.349, 3.2114, 3.0738]",321.7155612054795,6.43431122410959,109.3513428891872,31.94792067581722,6.798013902681231,16.08577806027397,"[{""pnlR"": 0.1281032770605773, ""price"": 3.397, ""pnlUsd"": 0.8242563534360928, ""reason"": ""EXPIRED"", ""percent"": 100, ""closedAt"": ""2026-05-09T23:55:01.870Z""}]",0.1281032770605773,0.8242563534360928,0.08682166922860086,0,0.7374346842074919,0.08,,,,t,3.397,2026-05-09 23:55:01.352,2026-05-09 23:01:44.324,2026-05-09 23:55:01.87,2026-05-09 23:55:00
12,145,TRUMPUSDT,SELL,EXPIRED,2.454,2.514,2.514,2.514,"[2.396, 2.337000000000001, 2.278000000000001]",321.979477844135,6.4395895568827,263.3792128765041,107.3264926147124,16.36000000000011,16.09897389220675,"[{""pnlR"": -0.09999999999999704, ""price"": 2.46, ""pnlUsd"": -0.6439589556882511, ""reason"": ""EXPIRED"", ""percent"": 100, ""closedAt"": ""2026-05-09T23:55:01.545Z""}]",-0.09999999999999704,-0.6439589556882511,0.211218537465754,0,-0.8551774931540052,0.08,,,,t,2.46,2026-05-09 23:55:01.352,2026-05-09 23:45:13.284,2026-05-09 23:55:01.545,2026-05-09 23:55:00
13,146,POLUSDT,BUY,CLOSED,0.10169,0.10018,0.10018,0.10306,"[0.10306, 0.1045, 0.10594]",325.020663980335,6.5004132796067,437.76624265113,4304.909456693185,26.9377483443709,16.25103319901675,"[{""pnlR"": 0.4536423841059598, ""price"": 0.10306, ""pnlUsd"": 2.948862977834824, ""reason"": ""TP1"", ""percent"": 50, ""closedAt"": ""2026-05-10T14:05:00.000Z""}, {""pnlR"": 0.5582781456953638, ""price"": 0.1045, ""pnlUsd"": 3.629038671992346, ""reason"": ""TP2"", ""percent"": 30, ""closedAt"": ""2026-05-10T23:48:15.749Z""}, {""pnlR"": 0.1773618543046368, ""price"": 0.103029082, ""pnlUsd"": 1.152925353017529, ""reason"": ""SL"", ""percent"": 20, ""closedAt"": ""2026-05-11T03:14:04.822Z""}]",1.189282384105961,7.730827002844701,0.115711266095768,0.02661983811640014,7.615115736748933,0.08,,,,t,0.10304,2026-05-11 03:09:59.999,2026-05-10 03:05:14.151,2026-05-11 03:14:05.022,2026-05-10 23:55:00
14,148,STXUSDT,BUY,CLOSED,0.2646,0.2609,0.2609,0.2646,"[0.2676999999999999, 0.2710999999999999, 0.2744999999999999]",325.020663980335,6.5004132796067,464.8673929145788,1756.868453947766,25,18.59469571658315,"[{""pnlR"": 0.4189189189189049, ""price"": 0.2676999999999999, ""pnlUsd"": 2.723146103618932, ""reason"": ""TP1"", ""percent"": 50, ""closedAt"": ""2026-05-10T14:01:01.330Z""}, {""pnlR"": -0.01072702702702948, ""price"": 0.26452062, ""pnlUsd"": -0.06973010893720244, ""reason"": ""SL"", ""percent"": 50, ""closedAt"": ""2026-05-10T14:21:26.292Z""}]",0.4081918918918754,2.65341599468173,0.1632133516863578,0.06973010893720244,2.490202642995372,0.08,,,,t,0.2646,2026-05-10 14:19:59.999,2026-05-10 04:05:14.245,2026-05-10 14:21:26.803,2026-05-10 23:55:00
15,149,KASUSDT,SELL,SL_HIT,0.03688,0.03766,0.03766,0.03766,"[0.03641999999999999, 0.03579999999999999, 0.03517999999999999]",325.020663980335,6.5004132796067,307.3528740408927,8333.86317898299,18.91282051282061,16.25103319901675,"[{""pnlR"": -1.014484615384615, ""price"": 0.037671298, ""pnlUsd"": -6.594569265802848, ""reason"": ""SL"", ""percent"": 100, ""closedAt"": ""2026-05-10T15:02:02.729Z""}]",-1.014484615384615,-6.594569265802848,0.1569737216533478,0.09415598619614869,-6.751542987456196,0.08,,,,t,0.03767,2026-05-10 14:59:59.999,2026-05-10 04:15:14.272,2026-05-10 15:02:03.374,2026-05-10 23:55:00
16,150,MUSDT,SELL,SL_HIT,3.3684,3.419,3.419,3.419,"[3.3308, 3.286699999999999, 3.242599999999999]",325.020663980335,6.5004132796067,432.7271164234609,128.466665604875,25,17.30908465693843,"[{""pnlR"": -1.020270750988143, ""price"": 3.4200257, ""pnlUsd"": -6.632181538517623, ""reason"": ""SL"", ""percent"": 100, ""closedAt"": ""2026-05-10T11:33:20.076Z""}]",-1.020270750988143,-6.632181538517623,0.2196796489809893,0.1317682589109226,-6.851861187498613,0.08,,,,t,3.4197,2026-05-10 11:29:59.999,2026-05-10 05:00:13.861,2026-05-10 11:33:20.076,2026-05-10 23:55:00
17,151,AAVEUSDT,BUY,CLOSED,96.44,94.79,94.79,96.44,"[97.86999999999999, 99.40999999999998, 100.95]",325.020663980335,6.5004132796067,379.9393070819838,3.939644411882869,23.37939393939406,16.25103319901675,"[{""pnlR"": 0.4333333333333333, ""price"": 97.86999999999999, ""pnlUsd"": 2.816845754496237, ""reason"": ""TP1"", ""percent"": 50, ""closedAt"": ""2026-05-10T08:05:30.896Z""}, {""pnlR"": 0, ""price"": 96.44, ""pnlUsd"": 0, ""reason"": ""SL"", ""percent"": 50, ""closedAt"": ""2026-05-10T08:34:19.310Z""}]",0.4333333333333333,2.816845754496237,0.3062049222691841,0,2.510640832227053,0.08,,,,t,96.41,2026-05-10 08:34:19.31,2026-05-10 05:45:14.054,2026-05-10 08:34:19.35,2026-05-10 23:55:00
18,152,SHIB1000USDT,BUY,CLOSED,0.006416,0.006304,0.006304,0.006568000000000001,"[0.006480000000000001, 0.006568000000000001, 0.006656000000000001]",325.020663980335,6.5004132796067,372.3808178746119,58039.40428220261,22.91428571428569,16.25103319901675,"[{""pnlR"": 0.2857142857142924, ""price"": 0.006480000000000001, ""pnlUsd"": 1.857260937030529, ""reason"": ""TP1"", ""percent"": 50, ""closedAt"": ""2026-05-10T12:46:06.876Z""}, {""pnlR"": 0.4071428571428596, ""price"": 0.006568000000000001, ""pnlUsd"": 2.646596835268458, ""reason"": ""TP2"", ""percent"": 30, ""closedAt"": ""2026-05-10T14:56:02.942Z""}, {""pnlR"": 0.4285714285714308, ""price"": 0.006656000000000001, ""pnlUsd"": 2.785891405545743, ""reason"": ""TP3"", ""percent"": 20, ""closedAt"": ""2026-05-10T18:21:14.609Z""}]",1.121428571428583,7.28974917784473,0.07593411341049133,0,7.213815064434239,0.08,,,,t,0.006657,2026-05-10 18:19:59.999,2026-05-10 05:55:12.86,2026-05-10 18:21:14.879,2026-05-10 23:55:00
19,153,SIRENUSDT,SELL,CLOSED,1.19694,1.31182,1.31182,1.19694,"[1.09964, 0.9935499999999999, 0.8874599999999999]",325.020663980335,6.5004132796067,67.728104725735,56.58437743390228,4.16761838440111,16.25103319901675,"[{""pnlR"": 0.4234853760445677, ""price"": 1.09964, ""pnlUsd"": 2.752829962159344, ""reason"": ""TP1"", ""percent"": 50, ""closedAt"": ""2026-05-10T20:49:44.165Z""}, {""pnlR"": -0.001562856894149979, ""price"": 1.197299082, ""pnlUsd"": -0.01015921570885741, ""reason"": ""SL"", ""percent"": 50, ""closedAt"": ""2026-05-11T07:27:24.596Z""}]",0.4219225191504177,2.742670746450487,0.0231593502694298,0.01015921570885741,2.719511396181057,0.08,,,,t,1.19652,2026-05-11 07:24:59.999,2026-05-10 06:10:14.244,2026-05-11 07:27:25.603,2026-05-10 23:55:00
20,154,ORDIUSDT,SELL,CLOSED,5.389,5.626,5.626,5.022999999999999,"[5.223999999999999, 5.022999999999999, 4.821999999999998]",325.020663980335,6.5004132796067,147.8089753746856,27.42790413336159,9.095358649789025,16.25103319901675,"[{""pnlR"": 0.3481012658227866, ""price"": 5.223999999999999, ""pnlUsd"": 2.262802091002344, ""reason"": ""TP1"", ""percent"": 50, ""closedAt"": ""2026-05-10T20:44:28.444Z""}, {""pnlR"": 0.4632911392405079, ""price"": 5.022999999999999, ""pnlUsd"": 3.011583873843114, ""reason"": ""TP2"", ""percent"": 30, ""closedAt"": ""2026-05-11T14:23:07.857Z""}, {""pnlR"": 0.4784810126582293, ""price"": 4.821999999999998, ""pnlUsd"": 3.110324328723215, ""reason"": ""TP3"", ""percent"": 20, ""closedAt"": ""2026-05-11T23:03:18.713Z""}]",1.289873417721524,8.384710293568673,0.02788485301622339,0,8.35682544055245,0.08,,,,t,4.823,2026-05-11 22:59:59.999,2026-05-10 06:15:14.588,2026-05-11 23:03:19.062,2026-05-10 23:55:00
