id,signalId,symbol,side,status,entryPrice,stopLoss,initialStop,currentStop,tpLadder,depositAtEntryUsd,riskUsd,positionSizeUsd,positionUnits,leverage,marginUsd,closes,realizedR,realizedPnlUsd,feesPaidUsd,slipPaidUsd,netPnlUsd,feesRoundTripPct,feeTakerPct,feeMakerPct,slipTakerPct,autoTrailingSL,lastPriceCheck,lastPriceCheckAt,openedAt,closedAt,expiresAt
52,42,HYPEUSDT,SELL,SL_HIT,42.128,42.747,42.747,42.747,"[41.539, 40.935, 40.331]",492.112088243687,9.84224176487374,669.8448482562214,15.90022902241316,13.61163166397416,49.2112088243687,"[{""pnlR"": -1, ""price"": 42.747, ""pnlUsd"": -9.842241764873743, ""reason"": ""SL"", ""percent"": 100, ""closedAt"": ""2026-05-08T08:00:14.248Z""}]",-1,-9.842241764873743,0.5437496720168763,0,-10.38599143689062,0.08,,,,t,42.748,2026-05-08 08:00:14.248,2026-05-08 04:46:53.788,2026-05-08 08:00:14.271,2026-05-08 23:55:00
53,43,SEIUSDT,BUY,CLOSED,0.0612,0.05999,0.05999,0.0612,"[0.06199, 0.06299, 0.06399]",492.112088243687,9.84224176487374,497.8059471159298,8134.084103201467,10.11570247933888,49.2112088243687,"[{""pnlR"": 0.3264462809917391, ""price"": 0.06199, ""pnlUsd"": 3.212963220764604, ""reason"": ""TP1"", ""percent"": 50, ""closedAt"": ""2026-05-08T08:17:32.870Z""}, {""pnlR"": 0, ""price"": 0.0612, ""pnlUsd"": 0, ""reason"": ""SL"", ""percent"": 50, ""closedAt"": ""2026-05-08T13:39:43.611Z""}]",0.3264462809917391,3.212963220764604,0.4008151282693555,0,2.812148092495248,0.08,,,,t,0.06119,2026-05-08 13:39:43.611,2026-05-08 04:56:53.175,2026-05-08 13:39:43.635,2026-05-08 23:55:00
54,44,DYDXUSDT,BUY,SL_HIT,0.2026,0.18241,0.18241,0.18241,"[0.21865, 0.2367700000000001, 0.2548900000000001]",492.112088243687,9.84224176487374,98.76365436173445,487.4810185672974,2.006934125804853,49.2112088243687,"[{""pnlR"": -1, ""price"": 0.18241, ""pnlUsd"": -9.84224176487374, ""reason"": ""SL"", ""percent"": 100, ""closedAt"": ""2026-05-08T05:20:57.759Z""}]",-1,-9.84224176487374,0.07113713007748856,0,-9.91337889495123,0.08,,,,t,0.17945,2026-05-08 05:20:57.759,2026-05-08 04:56:53.353,2026-05-08 05:20:57.765,2026-05-08 23:55:00
55,45,TSTBSCUSDT,SELL,EXPIRED,0.023328,0.025579,0.025579,0.023328,"[0.021239, 0.019069, 0.01689899999999999]",492.112088243687,9.84224176487374,101.9990297161149,4372.386390437025,2.072678809418037,49.2112088243687,"[{""pnlR"": 0.4640159928920482, ""price"": 0.021239, ""pnlUsd"": 4.566957584811473, ""reason"": ""TP1"", ""percent"": 50, ""closedAt"": ""2026-05-08T10:26:42.445Z""}, {""pnlR"": 0.2649933362949807, ""price"": 0.022135, ""pnlUsd"": 2.608128481895692, ""reason"": ""EXPIRED"", ""percent"": 50, ""closedAt"": ""2026-05-08T23:55:01.887Z""}]",0.729009329187029,7.175086066707165,0.07585915491952622,0,7.099226911787639,0.08,,,,t,0.022135,2026-05-08 23:55:01.787,2026-05-08 05:11:52.636,2026-05-08 23:55:01.887,2026-05-08 23:55:00
56,46,ENAUSDT,BUY,CLOSED,0.12023,0.11708,0.11708,0.12683,"[0.12358, 0.12683, 0.13008]",482.1987093487358,9.643974186974717,368.0936560317365,3061.5791069761,7.633650793650794,48.21987093487358,"[{""pnlR"": 0.5317460317460304, ""price"": 0.12358, ""pnlUsd"": 5.128145004184955, ""reason"": ""TP1"", ""percent"": 50, ""closedAt"": ""2026-05-08T12:30:02.266Z""}, {""pnlR"": 0.628571428571428, ""price"": 0.12683, ""pnlUsd"": 6.061926631812672, ""reason"": ""TP2"", ""percent"": 30, ""closedAt"": ""2026-05-08T18:30:48.801Z""}, {""pnlR"": 0.6253968253968253, ""price"": 0.13008, ""pnlUsd"": 6.031310840742916, ""reason"": ""TP3"", ""percent"": 20, ""closedAt"": ""2026-05-08T19:30:47.805Z""}]",1.785714285714283,17.22138247674054,0.3082520308067817,0,16.91313044593376,0.08,,,,t,0.13024,2026-05-08 19:30:47.805,2026-05-08 05:36:51.966,2026-05-08 19:30:47.813,2026-05-08 23:55:00
57,47,FARTCOINUSDT,BUY,SL_HIT,0.24892,0.24223,0.24223,0.24223,"[0.25411, 0.26005, 0.26599]",482.1987093487358,9.643974186974717,358.8308003918903,1441.550700594128,7.441554559043348,48.21987093487358,"[{""pnlR"": -1, ""price"": 0.24223, ""pnlUsd"": -9.643974186974718, ""reason"": ""SL"", ""percent"": 100, ""closedAt"": ""2026-05-08T13:14:38.948Z""}]",-1,-9.643974186974718,0.2793494609639325,0,-9.92332364793865,0.08,,,,t,0.2421,2026-05-08 13:14:38.948,2026-05-08 05:36:52.143,2026-05-08 13:14:38.949,2026-05-08 23:55:00
58,48,POLUSDT,BUY,CLOSED,0.09987,0.09821,0.09821,0.10079,"[0.09993, 0.10079, 0.10165]",482.4254873645717,9.648509747291435,580.4799207602401,5812.35526945269,12.03253012048197,48.24254873645717,"[{""pnlR"": 0.01807228915662792, ""price"": 0.09993, ""pnlUsd"": 0.1743706580835938, ""reason"": ""TP1"", ""percent"": 50, ""closedAt"": ""2026-05-08T08:30:33.029Z""}, {""pnlR"": 0.1662650602409651, ""price"": 0.10079, ""pnlUsd"": 1.604210054368949, ""reason"": ""TP2"", ""percent"": 30, ""closedAt"": ""2026-05-08T08:45:51.334Z""}, {""pnlR"": 0.2144578313253023, ""price"": 0.10165, ""pnlUsd"": 2.069198475925162, ""reason"": ""TP3"", ""percent"": 20, ""closedAt"": ""2026-05-08T09:14:09.680Z""}]",0.3987951807228954,3.847779188377705,0.4674621599588943,0,3.380317028418811,0.08,,,,t,0.10165,2026-05-08 09:14:09.68,2026-05-08 08:01:37.228,2026-05-08 09:14:09.698,2026-05-08 23:55:00
59,50,ARUSDT,BUY,EXPIRED,2.4803,2.3935,2.3935,2.6259,"[2.6259, 2.7421, 2.8583]",495.0754735510399,9.901509471020798,282.9344924075211,114.0726897583039,5.714976958525333,49.50754735510399,"[{""pnlR"": 0.8387096774193525, ""price"": 2.6259, ""pnlUsd"": 8.304491814404521, ""reason"": ""TP1"", ""percent"": 50, ""closedAt"": ""2026-05-08T15:55:07.521Z""}, {""pnlR"": 0.9048387096774172, ""price"": 2.7421, ""pnlUsd"": 8.959269053617188, ""reason"": ""TP2"", ""percent"": 30, ""closedAt"": ""2026-05-08T21:58:34.008Z""}, {""pnlR"": 0.6221198156682014, ""price"": 2.7503, ""pnlUsd"": 6.159925246948411, ""reason"": ""EXPIRED"", ""percent"": 20, ""closedAt"": ""2026-05-08T23:55:02.038Z""}]",2.365668202764971,23.42368611497012,0.245086542817993,0,23.17859957215213,0.08,,,,t,2.7503,2026-05-08 23:55:01.787,2026-05-08 09:11:37.436,2026-05-08 23:55:02.039,2026-05-08 23:55:00
61,52,IOUSDT,SELL,SL_HIT,0.16117,0.16984,0.16984,0.16984,"[0.14412, 0.13126, 0.1184000000000001]",497.0501398808627,9.941002797617253,184.7971650394436,1146.597785192304,3.717877739331034,49.70501398808626,"[{""pnlR"": -1, ""price"": 0.16984, ""pnlUsd"": -9.941002797617257, ""reason"": ""SL"", ""percent"": 100, ""closedAt"": ""2026-05-08T17:54:19.806Z""}]",-1,-9.941002797617257,0.1557905342696487,0,-10.09679333188691,0.08,,,,t,0.1699,2026-05-08 17:54:19.806,2026-05-08 09:21:37.399,2026-05-08 17:54:19.812,2026-05-08 23:55:00
62,53,ARBUSDT,BUY,CLOSED,0.13098,0.12646,0.12646,0.13172,"[0.13172, 0.1343500000000001, 0.1369800000000001]",511.0351572717375,10.22070314543475,296.1742694666009,2261.217510051923,5.795575221238908,51.10351572717374,"[{""pnlR"": 0.08185840707964455, ""price"": 0.13172, ""pnlUsd"": 0.836650478719201, ""reason"": ""TP1"", ""percent"": 50, ""closedAt"": ""2026-05-08T11:20:11.295Z""}, {""pnlR"": 0.2236725663716865, ""price"": 0.1343500000000001, ""pnlUsd"": 2.286090902662559, ""reason"": ""TP2"", ""percent"": 30, ""closedAt"": ""2026-05-08T11:47:13.676Z""}, {""pnlR"": 0.03274336283185782, ""price"": 0.13172, ""pnlUsd"": 0.3346601914876804, ""reason"": ""SL"", ""percent"": 20, ""closedAt"": ""2026-05-08T13:14:46.946Z""}]",0.3382743362831889,3.457401572869439,0.2397053368315763,0,3.217696236037863,0.08,,,,t,0.1317,2026-05-08 13:14:46.946,2026-05-08 11:11:37.436,2026-05-08 13:14:46.961,2026-05-08 23:55:00
