id,signalId,symbol,side,status,limitOrderState,limitOrderPrice,limitPlacedAt,limitFilledAt,pairOrderId,entryPrice,stopLoss,initialStop,currentStop,tpLadder,depositAtEntryUsd,riskUsd,positionSizeUsd,positionUnits,leverage,marginUsd,closes,realizedR,realizedPnlUsd,feesPaidUsd,slipPaidUsd,netPnlUsd,feesRoundTripPct,feeTakerPct,feeMakerPct,slipTakerPct,autoTrailingSL,lastPriceCheck,lastPriceCheckAt,openedAt,closedAt,expiresAt
14,0,ZECUSDT,SELL,CLOSED,FILLED,592.61,2026-05-10 16:25:50.34,2026-05-10 16:32:42.167,13,592.61,611.43,611.43,573.7900000000001,"[573.7900000000001, 554.9700000000001, 536.1500000000002]",319.8808615384615,6.39761723076923,201.4501565954392,0.3399371536009166,12.59532412327316,15.99404307692307,"[{""pnlR"": 0.5, ""price"": 573.7900000000001, ""pnlUsd"": 3.198808615384614, ""reason"": ""TP1"", ""percent"": 50, ""closedAt"": ""2026-05-10T20:30:30.374Z""}, {""pnlR"": 0.6, ""price"": 554.9700000000001, ""pnlUsd"": 3.838570338461537, ""reason"": ""TP2"", ""percent"": 30, ""closedAt"": ""2026-05-10T20:49:34.124Z""}, {""pnlR"": 0.1981707013815088, ""price"": 573.9621370000001, ""pnlUsd"": 1.267820293791964, ""reason"": ""SL"", ""percent"": 20, ""closedAt"": ""2026-05-10T21:30:47.894Z""}]",1.298170701381509,8.305199247638114,0.09062568609623682,0.0117031523618816,8.214573561541878,0.07,0.05,0.02,0.03,t,573.22,2026-05-10 21:29:59.999,2026-05-10 16:32:42.167,2026-05-10 21:30:48.009,
15,0,STXUSDT,SELL,SL_HIT,FILLED,0.2609,2026-05-10 16:25:51.166,2026-05-10 20:49:32.783,,0.2609,0.2643,0.2643,0.2643,"[0.2575000000000001, 0.2541000000000001, 0.2507000000000001]",318.7426939704498,6.374853879408996,489.1762873934787,1874.95702335561,25,19.56705149573915,"[{""pnlR"": -1.023320588235297, ""price"": 0.26437929, ""pnlUsd"": -6.523519221790881, ""reason"": ""SL"", ""percent"": 100, ""closedAt"": ""2026-05-10T21:28:30.644Z""}]",-1.023320588235297,-6.523519221790881,0.3456851607863305,0.1486653423818844,-6.869204382577212,0.07,0.05,0.02,0.03,t,0.2644,2026-05-10 21:24:59.999,2026-05-10 20:49:32.783,2026-05-10 21:28:30.745,
16,0,IPUSDT,BUY,SL_HIT,FILLED,0.5905,2026-05-10 16:25:51.363,2026-05-10 18:54:05.885,17,0.5905,0.5707,0.5707,0.5707,"[0.6103000000000001, 0.6301000000000001, 0.6499000000000001]",334.8283536553974,6.696567073107948,199.7132755894058,338.2104582377745,11.92929292929291,16.74141768276987,"[{""pnlR"": -1.008646969696968, ""price"": 0.57052879, ""pnlUsd"": -6.75447208566283, ""reason"": ""SL"", ""percent"": 100, ""closedAt"": ""2026-05-10T20:49:15.552Z""}]",-1.008646969696968,-6.75447208566283,0.1364220568697527,0.05790501255488167,-6.890894142532583,0.07,0.05,0.02,0.03,t,0.5707,2026-05-10 20:44:59.999,2026-05-10 18:54:05.885,2026-05-10 20:49:15.814,
17,0,IPUSDT,SELL,CANCELLED,CANCELLED_OTHER_SIDE,0.5707,2026-05-10 16:25:51.363,,16,0.5707,0.5905,0.5905,0.5905,"[0.5509, 0.5310999999999999, 0.5112999999999999]",0,0,0,0,,,[],0,0,0,0,0,0.07,0.05,0.02,0.03,t,,,2026-05-10 16:25:51.363,2026-05-10 18:54:05.885,
18,0,ORDIUSDT,BUY,EXPIRED,CANCELLED_EOD,5.626,2026-05-10 16:25:51.564,,,5.626,5.425,5.425,5.425,"[5.827000000000001, 6.028000000000001, 6.229000000000002]",0,0,0,0,,,[],0,0,0,0,0,0.07,0.05,0.02,0.03,t,,,2026-05-10 16:25:51.564,2026-05-11 23:55:47.314,
19,0,ARUSDT,BUY,SL_HIT,FILLED,2.5481,2026-05-10 16:25:51.758,2026-05-10 17:53:07.682,20,2.5481,2.4703,2.4703,2.4703,"[2.6259, 2.7037, 2.781499999999999]",322.8268121170362,6.456536242340723,211.4640102713165,82.98889771646188,13.10077120822624,16.14134060585181,"[{""pnlR"": -1.00952557840617, ""price"": 2.46955891, ""pnlUsd"": -6.518038484549416, ""reason"": ""SL"", ""percent"": 100, ""closedAt"": ""2026-05-10T20:49:04.170Z""}]",-1.00952557840617,-6.518038484549416,0.1447657879476468,0.06150224220869271,-6.662804272497064,0.07,0.05,0.02,0.03,t,2.47,2026-05-10 20:44:59.999,2026-05-10 17:53:07.682,2026-05-10 20:49:04.399,
20,0,ARUSDT,SELL,CANCELLED,CANCELLED_OTHER_SIDE,2.4703,2026-05-10 16:25:51.758,,19,2.4703,2.5481,2.5481,2.5481,"[2.3925, 2.3147, 2.2369]",0,0,0,0,,,[],0,0,0,0,0,0.07,0.05,0.02,0.03,t,,,2026-05-10 16:25:51.758,2026-05-10 17:53:07.682,
21,0,TRUMPUSDT,SELL,SL_HIT,FILLED,2.437,2026-05-10 16:25:51.962,2026-05-10 20:49:05.459,,2.437,2.48,2.48,2.48,"[2.394, 2.351, 2.307999999999999]",325.9204390949383,6.518408781898765,369.4270279415636,151.5909019046219,22.66976744186039,16.29602195474691,"[{""pnlR"": -1.017302325581397, ""price"": 2.480744, ""pnlUsd"": -6.631192412915814, ""reason"": ""SL"", ""percent"": 100, ""closedAt"": ""2026-05-10T22:26:42.507Z""}]",-1.017302325581397,-6.631192412915814,0.2619145157655524,0.1127836310170505,-6.893106928681366,0.07,0.05,0.02,0.03,t,2.481,2026-05-10 22:24:59.999,2026-05-10 20:49:05.459,2026-05-10 22:26:42.644,
22,0,KASUSDT,SELL,EXPIRED,CANCELLED_EOD,0.03704,2026-05-10 16:25:52.746,,,0.03704,0.03766,0.03766,0.03766,"[0.03641999999999999, 0.03579999999999999, 0.03517999999999999]",0,0,0,0,,,[],0,0,0,0,0,0.07,0.05,0.02,0.03,t,,,2026-05-10 16:25:52.746,2026-05-11 23:55:47.314,
23,0,SHIB1000USDT,SELL,EXPIRED,CANCELLED_EOD,0.006304,2026-05-10 16:25:52.943,,,0.006304,0.006392,0.006392,0.006392,"[0.006215999999999999, 0.006127999999999999, 0.006039999999999998]",0,0,0,0,,,[],0,0,0,0,0,0.07,0.05,0.02,0.03,t,,,2026-05-10 16:25:52.943,2026-05-11 23:55:47.314,
24,0,FARTCOINUSDT,SELL,SL_HIT,FILLED,0.24854,2026-05-10 16:25:53.143,2026-05-11 13:37:09.694,,0.24854,0.2554,0.2554,0.2554,"[0.24168, 0.23482, 0.22796]",292.7557090068266,5.855114180136532,212.1326644797569,853.5151866088232,14.49212827988337,14.63778545034133,"[{""pnlR"": -1.011169096209908, ""price"": 0.25547662, ""pnlUsd"": -5.920510513734476, ""reason"": ""SL"", ""percent"": 100, ""closedAt"": ""2026-05-11T14:06:01.892Z""}]",-1.011169096209908,-5.920510513734476,0.1514531203926971,0.06539633359794389,-6.071963634127172,0.07,0.05,0.02,0.03,t,0.2554,2026-05-11 14:04:59.999,2026-05-11 13:37:09.694,2026-05-11 14:06:02.003,
25,0,AEROUSDT,SELL,EXPIRED,CANCELLED_EOD,0.4919,2026-05-10 16:25:53.922,,,0.4919,0.5062,0.5062,0.5062,"[0.4776, 0.4633, 0.4490000000000001]",0,0,0,0,,,[],0,0,0,0,0,0.07,0.05,0.02,0.03,t,,,2026-05-10 16:25:53.922,2026-05-11 23:55:47.314,
26,0,POLUSDT,SELL,EXPIRED,CANCELLED_EOD,0.10018,2026-05-10 16:25:54.118,,,0.10018,0.10162,0.10162,0.10162,"[0.09874000000000001, 0.09730000000000001, 0.09586000000000001]",0,0,0,0,,,[],0,0,0,0,0,0.07,0.05,0.02,0.03,t,,,2026-05-10 16:25:54.118,2026-05-11 23:55:47.314,
